order_id,customer_id,customer_name,city,region,product_id,product_name,product_category,store_id,order_date,unit_price,quantity,total_amount
2154,143,Yourik Yates,Frederikshavn,Region Nordjylland,9,Apple AirPods Pro (2nd Gen),Audio,,2024-11-04 18:54:06,2200,1,2200
2154,143,Yourik Yates,FREDERIKSHAVN,Region Nordjylland,7,AA Alkaline Batteries,Accessories,2.0,2024-11-04 18:54:06,80,1,80
1413,12,Verner Valentin,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,14.0,2024-11-05 18:54:06,2200,2,4400
1413,12,Verner Valentin,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,1.0,2024-11-05 18:54:06,200,1,200
2227,195,Sophia Larsen,Glostrup,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,10.0,2024-11-05 18:54:06,3800,2,7600
1882,194,Yourik Yates,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,4.0,2024-11-09 18:54:06,12500,1,12500
2013,3,Ingrid Lund,Frederikshavn,Region Nordjylland,8,HDMI 2.1 High-Speed Cable,Accessories,12.0,2024-11-09 18:54:06,250,1,250
2238,140,Viggo Vigen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,4.0,2024-11-09 18:54:06,2200,2,4400
2238,140,Viggo Vigen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,2.0,2024-11-09 18:54:06,12500,1,12500
2238,140,Viggo Vigen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,6.0,2024-11-09 18:54:06,150,1,150
2238,140,Viggo Vigen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,1.0,2024-11-09 18:54:06,80,2,160
1010,145,Ulla Ulriksen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,14.0,10/11/2024,2200,3,6600
1903,1,Thomas Vang,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,9.0,2024-11-10 18:54:06,2200,1,2200
1903,1,Thomas Vang,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,10.0,2024-11-10 18:54:06,1500,1,1500
2277,102,Wendela Waaler,Glostrup,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,12.0,2024-11-10 18:54:06,28000,3,84000
2277,102,Wendela Waaler,Glostrup,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,5.0,2024-11-10 18:54:06,250,3,750
2277,102,Wendela Waaler,Glostrup,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,4.0,2024-11-10 18:54:06,12500,1,12500
2277,102,Wendela Waaler, Glostrup ,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,12.0,2024-11-10 18:54:06,80,1,80
2277,102,Wendela Waaler,Glostrup,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,14.0,2024-11-10 18:54:06,250,3,750
1938,60,Zacharia Zeuthen,Middelfart,Region Syddanmark,1,MacBook Pro M3 Max,Computing,10.0,2024-11-12 18:54:06,28000,1,28000
1972,195,Sophia Larsen,Glostrup,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,10.0,2024-11-12 18:54:06,18000,4,72000
1972,195,Sophia Larsen,glostrup,Region Hovedstaden,10,Kindle Paperwhite,Computing,6.0,2024-11-12 18:54:06,1500,1,1500
1070,50,Xenia Xerxes,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,2.0,2024-11-13 18:54:06,12500,1,12500
1070,50,Xenia Xerxes,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,7.0,2024-11-13 18:54:06,28000,1,28000
1320,151,Flemming Bak,Herning,Region Midtjylland,5,USB-C Charging Cable,Accessories,,2024-11-14 18:54:06,150,1,150
1320,151,Flemming Bak,Herning,Region Midtjylland,7,AA Alkaline Batteries,Accessories,6.0,2024-11-14 18:54:06,80,4,320
1555,66,Ulla Ulriksen,Glostrup,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,13.0,2024-11-15 18:54:06,3800,1,3800
1356,168,Peter Sorensen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,15.0,2024-11-16 18:54:06,12500,1,12500
2186,181,Helga Möller,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,6.0,2024-11-17 18:54:06,200,2,400
2186,181,Helga Möller,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,9.0,2024-11-17 18:54:06,1500,1,2000
2301,1,Thomas Vang,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,12.0,2024-11-19 18:54:06,150,1,150
2301,1,Thomas Vang,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,7.0,2024-11-19 18:54:06,150,1,150
2301,1,Thomas Vang,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,1.0,2024-11-19 18:54:06,2200,5,11000
2301,1,Thomas Vang,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,6.0,2024-11-19 18:54:06,800,1,800
2321,185,Michael Andersen,Brønderslev,Region Nordjylland,5,USB-C Charging Cable,Accessories,8.0,2024-11-20 18:54:06,150,1,150
1314,24,Yourik Yates,KØBENHAVN,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,2.0,2024-11-22 18:54:06,18000,3,54000
1314,24,Yourik Yates,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,11.0,2024-11-22 18:54:06,80,1,80
1314,24,Yourik Yates,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,14.0,2024-11-22 18:54:06,800,1,800
1975,4,Zita Zimmer,Glostrup,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,8.0,2024-11-23 18:54:06,3800,1,3800
2278,110,Verner Valentin,Køge,Region Sjælland,6,Screen Protector Kit, Accessories ,7.0,2024-11-23 18:54:06,200,1,200
1105,161,Karin Kierkegaard,Aarhus,Region Midtjylland,7,AA Alkaline Batteries,Accessories,9.0,2024-11-24 18:54:06,80,1,80
1416,78,Niels Jacobsen,Frederiksberg,Region Hovedstaden,10,Kindle Paperwhite,Computing,7.0,2024-11-24 18:54:06,1500,1,1500
2046,59,Gitte Enevold,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,5.0,2024-11-24 18:54:06,1500,1,1500
1700,167,Flemming Bak,Hjørring,Region Nordjylland,12,Logitech MX Master 3S Mouse,Computing,1.0,2024-11-25 18:54:06,800,4,3200
1700,167,Flemming Bak,Hjørring,Region Nordjylland,4,iPhone 15 Pro Max,Mobile,8.0,2024-11-25 18:54:06,12500,1,12500
2130,182,Ida Iversen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,,2024-11-27 18:54:06,2200,1,2200
2130,182,Ida Iversen,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,6.0,2024-11-27 18:54:06,28000,1,28000
1973,123,,Herning,Region Midtjylland,10,Kindle Paperwhite,Computing,,2024-11-29 18:54:06,1500,1,1500
1104,196,Sigrid Andersen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,9.0,2024-12-01 18:54:06,80,3,240
1104,196,Sigrid Andersen,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,2.0,2024-12-01 18:54:06,15000,3,45000
1104,196,Sigrid Andersen,KØBENHAVN,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,15.0,2024-12-01 18:54:06,800,1,800
2454,198,Niels Nielsen,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,7.0,2024-12-01 18:54:06,200,1,200
1319,18,Henrik Rasmussen,Frederiksberg,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,5.0,2024-12-02 18:54:06,12500,2,25000
1792,133,Henrik Rasmussen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,12.0,2024-12-02 18:54:06,800,2,1600
1792,133,Henrik Rasmussen,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,14.0,2024-12-02 18:54:06,1500,1,1500
1805,181,Helga Möller,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,13.0,2024-12-02 18:54:06,150,2,300
1805,181,Helga Möller,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,3.0,2024-12-02 18:54:06,80,1,80
2052,5,Christian Madsen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,14.0,2024-12-02 18:54:06,80,1,80
2052,5,Christian Madsen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,13.0,2024-12-02 18:54:06,800,2,1600
2052,5,Christian Madsen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen), Audio ,2.0,2024-12-02 18:54:06,2200,1,2200
2052,5,,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,3.0,2024-12-02 18:54:06,1500,1,1500
2249,53,Kai Jørgensen,Ikast,Region Midtjylland,1,MacBook Pro M3 Max,Computing,8.0,2024-12-03 18:54:06,28000,1,28000
2249,53,Kai Jørgensen,Ikast,Region Midtjylland,3,Sony Alpha a7 IV Camera,Computing,13.0,2024-12-03 18:54:06,18000,1,18000
1932,62,Henrik Rasmussen,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,13.0,2024-12-04 18:54:06,28000,1,28000
1932,62,Henrik Rasmussen,KØBENHAVN,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,15.0,04/12/2024,18000,1,18000
1932,62,Henrik Rasmussen,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,14.0,2024-12-04 18:54:06,3800,3,11400
1932,62,Henrik Rasmussen,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,3.0,2024-12-04 18:54:06,18000,1,18000
1932,62,Henrik Rasmussen,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,10.0,2024-12-04 18:54:06,200,1,200
1318,145,Ulla Ulriksen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,13.0,2024-12-06 18:54:06,800,1,800
1892,30,,Køge,Region Sjælland,4,iPhone 15 Pro Max,Mobile,12.0,2024-12-06 18:54:06,12500,3,37500
1892,30,,KØGE,Region Sjælland,5,USB-C Charging Cable,Accessories,7.0,2024-12-06 18:54:06,150,1,150
1892,30,Stine Sørensen,Køge,Region Sjælland,11,Bose QuietComfort Headphones,Audio,4.0,2024-12-06 18:54:06,3800,1,3800
2428,27,Maria Christensen, Slagelse ,Region Sjælland,6,Screen Protector Kit,Accessories,3.0,2024-12-06 18:54:06,200,1,200
2428,27,Maria Christensen,Slagelse,Region Sjælland,12,Logitech MX Master 3S Mouse,Computing,5.0,2024-12-06 18:54:06,800,3,2400
1415,2,Karin Kierkegaard,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,10.0,2024-12-08 18:54:06,28000,1,28000
1978,63,Jytte Ibsen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,1.0,2024-12-08 18:54:06,12500,1,12500
1978,63,Jytte Ibsen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,5.0,2024-12-08 18:54:06,800,5,4000
1711,119,Rasmus Gram,København,Region Hovedstaden,5,USB-C Charging Cable, Accessories ,10.0,2024-12-09 18:54:06,150,1,150
1711,119,Rasmus Gram,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,13.0,2024-12-09 18:54:06,18000,1,18000
1787,106,Quincy Quist,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,4.0,2024-12-09 18:54:06,1500,4,6000
2361,131,Jytte Ibsen,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,2.0,2024-12-10 18:54:06,200,1,200
2447,20,Niels Jacobsen,københavn,Region Hovedstaden,10,Kindle Paperwhite,Computing,2.0,2024-12-11 18:54:06,1500,1,1500
2447,20,Niels Jacobsen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,9.0,11/12/2024,12500,1,12500
2447,20,Niels Jacobsen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,10.0,2024-12-11 18:54:06,800,1,800
2289,110,Verner Valentin,Køge,Region Sjælland,4,iPhone 15 Pro Max,Mobile,,2024-12-12 18:54:06,12500,1,12500
1818,55,Henrik Rasmussen,Brønderslev,Region Nordjylland,11,Bose QuietComfort Headphones,Audio,6.0,2024-12-13 18:54:06,3800,1,3800
1268,45,Liv Andersen,Silkeborg,Region Midtjylland,6,Screen Protector Kit,Accessories,9.0,2024-12-15 18:54:06,200,1,200
2117,155,Hanne Garde,Silkeborg,Region Midtjylland,10,Kindle Paperwhite,Computing,12.0,2024-12-15 18:54:06,1500,1,1500
2117,155,Hanne Garde,Silkeborg,Region Midtjylland,12,Logitech MX Master 3S Mouse,Computing,15.0,2024-12-15 18:54:06,800,2,1600
2117,155,Hanne Garde,Silkeborg,Region Midtjylland,5,USB-C Charging Cable,Accessories,12.0,2024-12-15 18:54:06,15000,1,15000
2126,145,Ulla Ulriksen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable, Accessories ,6.0,2024-12-17 18:54:06,250,1,250
1006,64,Julie Holm,Hjørring,Region Nordjylland,1,MacBook Pro M3 Max,Computing,15.0,2024-12-18 18:54:06,28000,2,56000
1832,123,Holger Hoeg,Herning,Region Midtjylland,11,Bose QuietComfort Headphones, Audio ,9.0,2024-12-18 18:54:06,3800,1,3800
1018,102,Wendela Waaler,Glostrup,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,9.0,2024-12-20 18:54:06,250,1,250
1117,68,Zita Zimmer,Lyngby,Region Hovedstaden,3,Sony Alpha a7 IV Camera, Computing ,10.0,2024-12-21 18:54:06,18000,1,18000
2473,34,Jens Jespersen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse, Computing ,13.0,2024-12-21 18:54:06,800,2,1600
2183,189,Zita Zimmer,Herning,Region Midtjylland,12,Logitech MX Master 3S Mouse,Computing,13.0,2024-12-22 18:54:06,800,2,1600
2183,189,Zita Zimmer,Herning,Region Midtjylland,8,HDMI 2.1 High-Speed Cable,Accessories,8.0,2024-12-22 18:54:06,250,1,250
2183,189,Zita Zimmer,Herning,Region Midtjylland,7,AA Alkaline Batteries,Accessories,7.0,2024-12-22 18:54:06,80,5,400
2183,189,Zita Zimmer,Herning,Region Midtjylland,1,MacBook Pro M3 Max,Computing,9.0,2024-12-22 18:54:06,28000,2,56000
2478,17,Yngrid Yngverson,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,5.0,2024-12-22 18:54:06,15000,1,15000
2478,17,Yngrid Yngverson,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,2.0,2024-12-22 18:54:06,250,1,250
1689,65,Jytte Ibsen,Glostrup,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,6.0,2024-12-24 18:54:06,250,4,1000
2108,153,Quincy Quist,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,,2024-12-26 18:54:06,12500,1,12500
2108,153,Quincy Quist,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,12.0,2024-12-26 18:54:06,3800,1,3800
2419,198,Niels Nielsen,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,15.0,2024-12-26 18:54:06,200,1,200
2419,198,Niels Nielsen,københavn,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,9.0,2024-12-26 18:54:06,18000,1,18000
2419,198,Niels Nielsen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,7.0,2024-12-26 18:54:06,250,2,500
2419,198,Niels Nielsen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,6.0,26/12/2024,150,1,150
1745,146,Astrid Kristensen,Sæby,Region Nordjylland,4,iPhone 15 Pro Max,Mobile,2.0,2024-12-28 18:54:06,12500,2,25000
1745,146,Astrid Kristensen,Sæby,Region Nordjylland,1,MacBook Pro M3 Max,Computing,10.0,2024-12-28 18:54:06,28000,2,56000
1745,146,Astrid Kristensen,sæby,Region Nordjylland,2,"Samsung 75"" QLED 4K TV",Home Entertainment,8.0,2024-12-28 18:54:06,15000,1,15000
1074,26,,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,11.0,2024-12-29 18:54:06,3800,1,3800
1074,26,Ivar Hansen,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,8.0,2024-12-29 18:54:06,1500,1,1500
1524,121,Emma Johansen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,7.0,2024-12-29 18:54:06,2200,-1,-2200
1524,121,Emma Johansen,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,4.0,2024-12-29 18:54:06,15000,1,15000
1524,121,Emma Johansen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,3.0,2024-12-29 18:54:06,800,1,800
1855,76,Jens Jespersen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,7.0,2024-12-31 18:54:06,800,1,800
1067,31,Frederik Faber,Aalborg,Region Nordjylland,7,AA Alkaline Batteries,Accessories,3.0,2025-01-01 18:54:06,80,2,160
1067,31,Frederik Faber,Aalborg,Region Nordjylland,6,Screen Protector Kit,Accessories,4.0,2025-01-01 18:54:06,200,1,200
1067,31,Frederik Faber,Aalborg,Region Nordjylland,1,MacBook Pro M3 Max,Computing,2.0,2025-01-01 18:54:06,28000,1,28000
1849,70,,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,9.0,2025-01-01 18:54:06,12500,1,12500
1849,70,Holger Hoeg,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,13.0,2025-01-01 18:54:06,150,1,150
1050,133,Henrik Rasmussen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,2.0,2025-01-04 18:54:06,800,2,1600
1050,133,Henrik Rasmussen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,4.0,2025-01-04 18:54:06,12500,1,12500
1050,133,Henrik Rasmussen, København ,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,5.0,2025-01-04 18:54:06,28000,1,28000
1050,133,Henrik Rasmussen,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,8.0,2025-01-04 18:54:06,200,2,400
1599,193,Othilde Olsen, Lyngby ,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,14.0,2025-01-04 18:54:06,80,4,320
1180,99,Julie Holm,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,5.0,2025-01-05 18:54:06,2200,2,4400
1968,24,Yourik Yates,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,10.0,2025-01-05 18:54:06,15000,1,15000
1968,24,Yourik Yates,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,1.0,2025-01-05 18:54:06,1500,3,4500
1258,57,Mette Andersen, Næstved ,Region Sjælland,12,Logitech MX Master 3S Mouse,Computing,1.0,2025-01-06 18:54:06,800,1,800
1258,57,Mette Andersen,NÆSTVED,Region Sjælland,3,Sony Alpha a7 IV Camera,Computing,2.0,2025-01-06 18:54:06,18000,1,18000
1312,71,Kristen Knudsen, Vejle ,Region Syddanmark,7,AA Alkaline Batteries,Accessories,14.0,2025-01-07 18:54:06,80,1,80
1473,116,Jens Jespersen,KØBENHAVN,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,9.0,2025-01-10 18:54:06,12500,2,25000
1473,116,Jens Jespersen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,,2025-01-10 18:54:06,150,1,150
1473,116,Jens Jespersen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,6.0,2025-01-10 18:54:06,80,1,80
1971,19,Pernille Paulsen,Glostrup,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,10.0,2025-01-10 18:54:06,80,1,80
1971,19,Pernille Paulsen,Glostrup,Region Hovedstaden,12,Logitech MX Master 3S Mouse, Computing ,5.0,2025-01-10 18:54:06,800,1,800
1971,19,Pernille Paulsen,Glostrup,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,10.0,2025-01-10 18:54:06,2200,1,2200
1971,19,Pernille Paulsen,Glostrup,Region Hovedstaden,6,Screen Protector Kit,Accessories,,2025-01-10 18:54:06,200,3,600
2085,23,Julie Holm,Herning,Region Midtjylland,11,Bose QuietComfort Headphones,Audio,6.0,12/01/2025,3800,3,11400
2085,23,Julie Holm,Herning,Region Midtjylland,10,Kindle Paperwhite,Computing,7.0,2025-01-12 18:54:06,1500,3,4500
2215,36,Klara Bergstrom,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable, Accessories ,10.0,2025-01-12 18:54:06,250,2,500
2489,55,Henrik Rasmussen,Brønderslev,Region Nordjylland,8,HDMI 2.1 High-Speed Cable, Accessories ,13.0,2025-01-12 18:54:06,250,3,750
2190,138,Kristen Knudsen,Vejle,Region Syddanmark,9,Apple AirPods Pro (2nd Gen),Audio,14.0,2025-01-13 18:54:06,2200,1,2200
1644,7,Gitte Enevold,Hjørring,Region Nordjylland,5,USB-C Charging Cable, Accessories ,10.0,2025-01-14 18:54:06,15000,1,15000
1853,184,Ida Iversen,Kolding,Region Syddanmark,7,AA Alkaline Batteries,Accessories,,2025-01-14 18:54:06,80,4,320
1853,184,Ida Iversen,Kolding,Region Syddanmark,3,Sony Alpha a7 IV Camera,Computing,6.0,2025-01-14 18:54:06,18000,2,36000
1853,184,Ida Iversen,Kolding,Region Syddanmark,5,USB-C Charging Cable,Accessories,4.0,2025-01-14 18:54:06,150,1,150
2071,111,Liv Andersen,Silkeborg,Region Midtjylland,10,Kindle Paperwhite, Computing ,15.0,2025-01-15 18:54:06,1500,1,1500
2211,109,Morten Møller,Ringsted,Region Sjælland,1,MacBook Pro M3 Max,Computing,3.0,2025-01-15 18:54:06,28000,1,28000
2211,109,Morten Møller,Ringsted,Region Sjælland,11,Bose QuietComfort Headphones,Audio,1.0,2025-01-15 18:54:06,3800,1,3800
1069,191,Soren Sorensen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,5.0,2025-01-16 18:54:06,150,1,150
1069,191,Soren Sorensen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,15.0,2025-01-16 18:54:06,800,1,800
1069,191,Soren Sorensen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,9.0,2025-01-16 18:54:06,800,4,3200
1069,191,Soren Sorensen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,11.0,2025-01-16 18:54:06,150,1,150
1069,191,Soren Sorensen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,9.0,2025-01-16 18:54:06,800,2,1600
2180,104,Zita Zimmer,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,5.0,2025-01-18 18:54:06,80,1,80
2180,104,Zita Zimmer,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,11.0,2025-01-18 18:54:06,3800,4,15200
2180,104,Zita Zimmer,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,15.0,2025-01-18 18:54:06,28000,3,84000
2180,104,Zita Zimmer,København,Region Hovedstaden,1,MacBook Pro M3 Max, Computing ,11.0,18/01/2025,28000,2,56000
2206,30,Stine Sørensen,Køge,Region Sjælland,9,Apple AirPods Pro (2nd Gen),Audio,3.0,2025-01-21 18:54:06,2200,1,2200
2206,30,Stine Sørensen,Køge,Region Sjælland,12,Logitech MX Master 3S Mouse,Computing,10.0,2025-01-21 18:54:06,800,1,800
1589,162,Julie Holm,Middelfart,Region Syddanmark,4,iPhone 15 Pro Max,Mobile,5.0,2025-01-22 18:54:06,12500,3,37500
1679,200,,Næstved,Region Sjælland,2,"Samsung 75"" QLED 4K TV",Home Entertainment,3.0,2025-01-23 18:54:06,15000,2,30000
1679,200,Ida Iversen,Næstved,Region Sjælland,4,iPhone 15 Pro Max,Mobile,14.0,2025-01-23 18:54:06,12500,1,13000
1679,200,Ida Iversen,Næstved,Region Sjælland,5,USB-C Charging Cable,Accessories,7.0,2025-01-23 18:54:06,150,1,150
1141,72,Othilde Olsen,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,14.0,2025-01-24 18:54:06,18000,1,18000
1390,2,Karin Kierkegaard,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,11.0,2025-01-24 18:54:06,3800,2,7600
1390,2,Karin Kierkegaard,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,11.0,2025-01-24 18:54:06,28000,3,84000
1390,2,Karin Kierkegaard,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,4.0,2025-01-24 18:54:06,15000,1,15000
1390,2,Karin Kierkegaard,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,13.0,2025-01-24 18:54:06,18000,2,36000
1390,2,Karin Kierkegaard,KØBENHAVN,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,9.0,2025-01-24 18:54:06,2200,1,2200
1387,8,Zita Zimmer,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,8.0,2025-01-26 18:54:06,2200,2,4400
1504,80,Kai Jørgensen,Roskilde,Region Sjælland,7,AA Alkaline Batteries,Accessories,6.0,2025-01-26 18:54:06,80,1,80
1504,80,Kai Jørgensen,roskilde,Region Sjælland,7,AA Alkaline Batteries,Accessories,9.0,2025-01-26 18:54:06,80,1,80
1613,155,Hanne Garde,Silkeborg,Region Midtjylland,8,HDMI 2.1 High-Speed Cable,Accessories,12.0,26/01/2025,250,3,750
1230,145,,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,1.0,2025-01-27 18:54:06,3800,3,11400
1230,145,,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,7.0,2025-01-27 18:54:06,150,1,150
1910,105,Xenia Xerxes,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,13.0,2025-01-27 18:54:06,2200,1,2200
1910,105,Xenia Xerxes, København ,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,1.0,2025-01-27 18:54:06,3800,1,3800
2127,152,Grete Gade,Viborg,Region Midtjylland,3,Sony Alpha a7 IV Camera,Computing,5.0,27/01/2025,18000,1,18000
1076,93,Karin Kierkegaard,Ikast,Region Midtjylland,5,USB-C Charging Cable,Accessories,2.0,2025-01-28 18:54:06,150,1,150
1076,93,Karin Kierkegaard,Ikast,Region Midtjylland,3,Sony Alpha a7 IV Camera, Computing ,11.0,2025-01-28 18:54:06,18000,3,54000
2397,39,Dagmar Danielsen,Herning,Region Midtjylland,4,iPhone 15 Pro Max,Mobile,1.0,2025-01-29 18:54:06,12500,1,12500
1918,31,Frederik Faber,Aalborg,Region Nordjylland,3,Sony Alpha a7 IV Camera,Computing,13.0,2025-01-30 18:54:06,18000,3,54000
1918,31,Frederik Faber,Aalborg,Region Nordjylland,10,Kindle Paperwhite,Computing,15.0,2025-01-30 18:54:06,1500,1,1500
1032,112,Peter Sorensen,Glostrup,Region Hovedstaden,10,Kindle Paperwhite,Computing,2.0,2025-02-04 18:54:06,1500,3,4500
2370,80,Kai Jørgensen,Roskilde,Region Sjælland,7,AA Alkaline Batteries,Accessories,6.0,2025-02-05 18:54:06,80,1,80
2370,80,,Roskilde,Region Sjælland,11,Bose QuietComfort Headphones,Audio,6.0,2025-02-05 18:54:06,3800,1,3800
2370,80,Kai Jørgensen,Roskilde,Region Sjælland,7,AA Alkaline Batteries,Accessories,3.0,2025-02-05 18:54:06,80,2,160
2370,80,Kai Jørgensen,Roskilde,Region Sjælland,12,Logitech MX Master 3S Mouse,Computing,14.0,2025-02-05 18:54:06,800,1,800
2370,80,Kai Jørgensen,Roskilde,Region Sjælland,7,AA Alkaline Batteries,Accessories,6.0,2025-02-05 18:54:06,80,3,240
1138,196,Sigrid Andersen,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,15.0,2025-02-06 18:54:06,28000,2,56000
